ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id
ENSG00000171621	SPSB1	1	9292894	9369532	protein_coding	80176
ENSG00000171649	ZIK1	19	57578456	57593890	protein_coding	284307
ENSG00000171680	PLEKHG5	1	6467122	6520074	protein_coding	57449
ENSG00000171720	HDAC3	5	141620876	141636849	protein_coding	8841
ENSG00000171735	CAMTA1	1	6785454	7769706	protein_coding	23261
ENSG00000171757	LRRC34	3	169793003	169812986	protein_coding	151827
ENSG00000171763	AFG2B	15	45402336	45421415	protein_coding	79029
ENSG00000171766	GATM	15	45361124	45402327	protein_coding	2628
ENSG00000171777	RASGRP4	19	38409051	38426305	protein_coding	115727
ENSG00000171791	BCL2	18	63123346	63320128	protein_coding	596
ENSG00000171817	ZNF540	19	37551406	37614179	protein_coding	163255
ENSG00000171824	EXOSC10	1	11066618	11099869	protein_coding	5394
ENSG00000171843	MLLT3	9	20341669	20622499	protein_coding	4300
ENSG00000171853	TRAPPC12	2	3379675	3485094	protein_coding	51112
ENSG00000171862	PTEN	10	87862638	87971930	protein_coding	5728
ENSG00000171914	TLN2	15	62390526	62844631	protein_coding	83660
ENSG00000171940	ZNF217	20	53567071	53609907	protein_coding	7764
ENSG00000171943	SRGAP2C	1	121184811	121392874	protein_coding	653464
ENSG00000171960	PPIH	1	42658335	42676758	protein_coding	10465
ENSG00000171984	SHLD1	20	5750393	5864395	protein_coding	149840
ENSG00000171992	SYNPO	5	150601080	150659207	protein_coding	11346
ENSG00000172007	RAB33B	4	139453232	139476609	protein_coding	83452
ENSG00000172009	THOP1	19	2785503	2815807	protein_coding	7064
ENSG00000172053	QARS1	3	49095932	49105130	protein_coding	5859
ENSG00000172057	ORMDL3	17	39921041	39927601	protein_coding	94103
ENSG00000172086	KRCC1	2	88027205	88064252	protein_coding	51315
ENSG00000172115	CYCS	7	25118656	25125260	protein_coding	54205
ENSG00000172167	MTBP	8	120445400	120542133	protein_coding	27085
ENSG00000172216	CEBPB	20	50190830	50192668	protein_coding	1051
ENSG00000172244	C5orf34	5	43486709	43515148	protein_coding	375444
ENSG00000172262	ZNF131	5	43065176	43192021	protein_coding	7690
ENSG00000172264	MACROD2	20	13995369	16053197	protein_coding	140733
ENSG00000172315	TP53RK	20	46684365	46689444	protein_coding	112858
ENSG00000172331	BPGM	7	134646811	134679816	protein_coding	669
ENSG00000172354	GNB2	7	100673567	100679174	protein_coding	2783
ENSG00000172366	MCRIP2	16	636817	648474	protein_coding	84331
ENSG00000172432	GTPBP2	6	43605316	43629264	protein_coding	54676
ENSG00000172456	FGGY	1	59296638	59810647	protein_coding	55277
ENSG00000172466	ZNF24	18	35332227	35345482	protein_coding	7572
ENSG00000172469	MANEA	6	95577485	95609470	protein_coding	79694
ENSG00000172572	PDE3A	12	20368537	20688583	protein_coding	5139
ENSG00000172578	KLHL6	3	183487551	183555706	protein_coding	89857
ENSG00000172638	EFEMP2	11	65866441	65873592	protein_coding	30008
ENSG00000172661	WASHC2C	10	45727200	45792964	protein_coding	253725
ENSG00000172728	FUT10	8	33370824	33473146	protein_coding	84750
ENSG00000172733	PURG	8	30995802	31033715	protein_coding	29942
ENSG00000172775	PSME3IP1	16	57152466	57186116	protein_coding	80011
ENSG00000172785	ZNG1A	9	120837	179147	protein_coding	55871
ENSG00000172817	CYP7B1	8	64587763	64798737	protein_coding	9420
ENSG00000172888	ZNF621	3	40524878	40574685	protein_coding	285268
ENSG00000172889	EGFL7	9	136658856	136672678	protein_coding	51162
ENSG00000172890	NADSYN1	11	71453109	71524107	protein_coding	55191
ENSG00000172893	DHCR7	11	71428193	71452868	protein_coding	1717
ENSG00000172922	RNASEH2C	11	65714005	65720818	protein_coding	84153
ENSG00000172935	MRGPRF	11	69004398	69013246	protein_coding	116535
ENSG00000172939	OXSR1	3	38165089	38255484	protein_coding	9943
ENSG00000172986	GXYLT2	3	72888046	72998138	protein_coding	727936
ENSG00000173011	TADA2B	4	7041899	7057952	protein_coding	93624
ENSG00000173065	FAM222B	17	28755980	28855232	protein_coding	55731
ENSG00000173085	COQ2	4	83261536	83284914	protein_coding	27235
ENSG00000173113	TRMT112	11	64316460	64317559	protein_coding	51504
ENSG00000173141	MRPL57	13	21176658	21179084	protein_coding	78988
ENSG00000173153	ESRRA	11	64305497	64316743	protein_coding	2101
ENSG00000173163	COMMD1	2	61888724	62147247	protein_coding	150684
ENSG00000173166	RAPH1	2	203394345	203535335	protein_coding	65059
ENSG00000173198	CYSLTR1	X	78271468	78327691	protein_coding	10800
ENSG00000173200	PARP15	3	122577628	122639047	protein_coding	165631
ENSG00000173210	ABLIM3	5	149141483	149260542	protein_coding	22885
ENSG00000173213	TUBB8B	18	47221	73545	protein_coding	124908041
ENSG00000173226	IQCB1	3	121769761	121835079	protein_coding	9657
ENSG00000173262	SLC2A14	12	7812512	7891148	protein_coding	144195
ENSG00000173264	GPR137	11	64270062	64289494	protein_coding	56834
ENSG00000173269	MMRN2	10	86935540	86969481	protein_coding	79812
ENSG00000173334	TRIB1	8	125430358	125438403	protein_coding	10221
ENSG00000173402	DAG1	3	49468713	49535618	protein_coding	1605
ENSG00000173404	INSM1	20	20368104	20370949	protein_coding	3642
ENSG00000173409	ARV1	1	230978981	231000733	protein_coding	64801
ENSG00000173442	EHBP1L1	11	65576046	65592650	protein_coding	254102
ENSG00000173456	RNF26	11	119334527	119337309	protein_coding	79102
ENSG00000173457	PPP1R14B	11	64244479	64246943	protein_coding	26472
ENSG00000173473	SMARCC1	3	47585269	47782106	protein_coding	6599
ENSG00000173511	VEGFB	11	64234584	64239264	protein_coding	7423
ENSG00000173542	MOB1B	4	70902326	71022449	protein_coding	92597
ENSG00000173545	ZNF622	5	16451519	16465800	protein_coding	90441
ENSG00000173581	CCDC106	19	55641062	55653161	protein_coding	29903
ENSG00000173599	PC	11	66848417	66958386	protein_coding	5091
ENSG00000173641	HSPB7	1	16014028	16019594	protein_coding	27129
ENSG00000173681	BCLAF3	X	19912860	19991061	protein_coding	256643
ENSG00000173706	HEG1	3	124965710	125055997	protein_coding	57493
ENSG00000173714	WFIKKN2	17	50834650	50842353	protein_coding	124857
ENSG00000173726	TOMM20	1	235109341	235128837	protein_coding	9804
ENSG00000173744	AGFG1	2	227472152	227561217	protein_coding	3267
ENSG00000173757	STAT5B	17	42199176	42288633	protein_coding	6777
ENSG00000173801	JUP	17	41754604	41786931	protein_coding	3728
ENSG00000173812	EIF1	17	41688885	41692668	protein_coding	10209
ENSG00000173826	KCNH6	17	63523334	63548977	protein_coding	81033
ENSG00000173848	NET1	10	5412557	5459056	protein_coding	10276
ENSG00000173868	PHOSPHO1	17	49223366	49230787	protein_coding	162466
ENSG00000173889	PHC3	3	170086732	170181749	protein_coding	80012
ENSG00000173905	GOLIM4	3	168008689	168095924	protein_coding	27333
ENSG00000173918	C1QTNF1	17	79022814	79049788	protein_coding	114897
ENSG00000173928	SWSAP1	19	11374666	11376951	protein_coding	126074
ENSG00000173992	CCS	11	66593153	66606019	protein_coding	9973
ENSG00000174021	GNG5	1	84498323	84506581	protein_coding	2787
ENSG00000174080	CTSF	11	66563464	66568879	protein_coding	8722
ENSG00000174099	MSRB3	12	65278643	65491430	protein_coding	253827
ENSG00000174106	LEMD3	12	65169583	65248355	protein_coding	23592
ENSG00000174109	UQCC4	16	1419752	1420756	protein_coding	283951
ENSG00000174123	TLR10	4	38772238	38782990	protein_coding	81793
ENSG00000174132	FAM174A	5	100535374	100586741	protein_coding	345757
ENSG00000174173	TRMT10C	3	101561868	101566446	protein_coding	54931
ENSG00000174175	SELP	1	169588849	169630193	protein_coding	6403
ENSG00000174233	ADCY6	12	48766194	48789089	protein_coding	112
ENSG00000174276	ZNHIT2	11	65116403	65117701	protein_coding	741
ENSG00000174307	PHLDA3	1	201464278	201469237	protein_coding	23612
ENSG00000174405	LIG4	13	108207439	108218368	protein_coding	3981
ENSG00000174437	ATP2A2	12	110280756	110351093	protein_coding	488
ENSG00000174444	RPL4	15	66498015	66524532	protein_coding	6124
ENSG00000174446	SNAPC5	15	66490135	66497780	protein_coding	10302
ENSG00000174469	CNTNAP2	7	146116002	148420998	protein_coding	26047
ENSG00000174485	DENND4A	15	65658046	65792293	protein_coding	10260
ENSG00000174516	PELI3	11	66466327	66477337	protein_coding	246330
ENSG00000174547	MRPL11	11	66435075	66466738	protein_coding	65003
ENSG00000174652	ZNF266	19	9412429	9435573	protein_coding	10781
ENSG00000174669	SLC29A2	11	66362521	66372214	protein_coding	3177
ENSG00000174684	B4GAT1	11	66345374	66347629	protein_coding	11041
ENSG00000174705	SH3PXD2B	5	172325000	172454525	protein_coding	285590
ENSG00000174718	RESF1	12	31959370	31993107	protein_coding	55196
ENSG00000174720	LARP7	4	112637077	112657696	protein_coding	51574
ENSG00000174738	NR1D2	3	23945286	23980617	protein_coding	9975
ENSG00000174749	FAM241A	4	112145454	112195256	protein_coding	132720
ENSG00000174799	CEP135	4	55948871	56033361	protein_coding	9662
ENSG00000174885	NLRP6	11	278407	285388	protein_coding	171389
ENSG00000174915	PTDSS2	11	448268	491399	protein_coding	81490
ENSG00000174945	AMZ1	7	2679522	2775500	protein_coding	155185
ENSG00000174996	KLC2	11	66257294	66267860	protein_coding	64837
ENSG00000175018	TEX36	10	125576522	125683163	protein_coding	387718
ENSG00000175029	CTBP2	10	124984317	125161170	protein_coding	1488
ENSG00000175040	CHST2	3	143119771	143124014	protein_coding	9435
ENSG00000175084	DES	2	219418377	219426735	protein_coding	1674
ENSG00000175104	TRAF6	11	36483769	36510272	protein_coding	7189
ENSG00000175110	MRPS22	3	139005806	139360497	protein_coding	56945
ENSG00000175137	SH3BP5L	1	248810446	248825915	protein_coding	80851
ENSG00000175161	CADM2	3	84958989	86074429	protein_coding	253559
ENSG00000175183	CSRP2	12	76858709	76879023	protein_coding	1466
ENSG00000175198	PCCA	13	100089015	100530437	protein_coding	5095
ENSG00000175203	DCTN2	12	57529633	57547224	protein_coding	10540
ENSG00000175215	CTDSP2	12	57819927	57846729	protein_coding	10106
ENSG00000175216	CKAP5	11	46743048	46846308	protein_coding	9793
ENSG00000175265	GOLGA8A	15	34378935	34437808	protein_coding	23015
ENSG00000175274	TP53I11	11	44885903	44951306	protein_coding	9537
ENSG00000175348	TMEM9B	11	8947202	8965011	protein_coding	56674
ENSG00000175376	EIF1AD	11	65996545	66002176	protein_coding	84285
ENSG00000175445	LPL	8	19901717	19967259	protein_coding	4023
ENSG00000175455	CCDC14	3	123897305	123961408	protein_coding	64770
ENSG00000175470	PPP2R2D	10	131901008	131959834	protein_coding	55844
ENSG00000175536	LIPT2	11	74490519	74493724	protein_coding	387787
ENSG00000175550	DRAP1	11	65919274	65921563	protein_coding	10589
ENSG00000175573	C11orf68	11	65916810	65919062	protein_coding	83638
ENSG00000175591	P2RY2	11	73218281	73242427	protein_coding	5029
ENSG00000175602	CCDC85B	11	65890673	65891635	protein_coding	11007
ENSG00000175606	TMEM70	8	73972437	73982783	protein_coding	54968
ENSG00000175643	RMI2	16	11249619	11381662	protein_coding	116028
ENSG00000175745	NR2F1	5	93583222	93594611	protein_coding	7025
ENSG00000175756	AURKAIP1	1	1373730	1375207	protein_coding	54998
ENSG00000175787	ZNF169	9	94259298	94301829	protein_coding	169841
ENSG00000175806	MSRA	8	10054292	10428891	protein_coding	4482
ENSG00000175857	GAPT	5	58491435	58497090	protein_coding	202309
ENSG00000175879	HOXD8	2	176129694	176132695	protein_coding	3234
ENSG00000175894	TSPEAR	21	44497893	44711572	protein_coding	54084
ENSG00000175895	PLEKHF2	8	95115642	95156698	protein_coding	79666
ENSG00000175906	ARL4D	17	43398993	43401137	protein_coding	379
ENSG00000176014	TUBB6	18	12307669	12344320	protein_coding	84617
ENSG00000176018	LYSMD3	5	90515611	90529584	protein_coding	116068
ENSG00000176024	ZNF613	19	51927147	51948759	protein_coding	79898
ENSG00000176058	TPRN	9	137191617	137204193	protein_coding	286262
ENSG00000176095	IP6K1	3	49724294	49786542	protein_coding	9807
ENSG00000176105	YES1	18	721588	812546	protein_coding	7525
ENSG00000176142	TMEM39A	3	119428949	119468830	protein_coding	55254
ENSG00000176148	TCP11L1	11	33039417	33105943	protein_coding	55346
ENSG00000176165	FOXG1	14	28764329	28770277	protein_coding	2290
ENSG00000176171	BNIP3	10	131967684	131981967	protein_coding	664
ENSG00000176293	ZNF135	19	58059239	58086310	protein_coding	7694
ENSG00000176371	ZSCAN2	15	84600986	84627796	protein_coding	54993
ENSG00000176381	PRR18	6	166305300	166308448	protein_coding	285800
ENSG00000176390	CRLF3	17	30769388	30824692	protein_coding	51379
ENSG00000176393	RNPEP	1	201982372	202006147	protein_coding	6051
ENSG00000176396	EID2	19	39538707	39540161	protein_coding	163126
ENSG00000176407	KCMF1	2	84971093	85059472	protein_coding	56888
ENSG00000176428	VPS37D	7	73667831	73672112	protein_coding	155382
ENSG00000176566	DCAF4L2	8	87870747	87874015	protein_coding	138009
ENSG00000176619	LMNB2	19	2427638	2456959	protein_coding	84823
ENSG00000176658	MYO1D	17	32492522	32877177	protein_coding	4642
ENSG00000176678	FOXL1	16	86576368	86583478	protein_coding	2300
ENSG00000176692	FOXC2	16	86566829	86569728	protein_coding	2303
ENSG00000176697	BDNF	11	27654893	27722058	protein_coding	627
ENSG00000176715	ACSF3	16	89088375	89164121	protein_coding	197322
ENSG00000176788	BASP1	5	17065598	17276843	protein_coding	10409
ENSG00000176834	VSIG10	12	118063593	118136026	protein_coding	54621
ENSG00000176842	IRX5	16	54930865	54934485	protein_coding	10265
ENSG00000176871	WSB2	12	118032687	118062430	protein_coding	55884
ENSG00000176884	GRIN1	9	137138346	137168756	protein_coding	2902
ENSG00000176890	TYMS	18	657653	673578	protein_coding	7298
ENSG00000176894	PXMP2	12	132687587	132704985	protein_coding	5827
ENSG00000176896	TCEANC	X	13653112	13681964	protein_coding	170082
ENSG00000176903	PNMA1	14	73711783	73714384	protein_coding	9240
ENSG00000176915	ANKLE2	12	132725503	132761832	protein_coding	23141
ENSG00000176953	NFATC2IP	16	28950807	28967092	protein_coding	84901
ENSG00000176973	FAM89B	11	65572349	65574198	protein_coding	23625
ENSG00000177000	MTHFR	1	11785723	11806455	protein_coding	4524
ENSG00000177076	ACER2	9	19409009	19452505	protein_coding	340485
ENSG00000177103	DSCAML1	11	117427772	117817525	protein_coding	57453
ENSG00000177105	RHOG	11	3826978	3840959	protein_coding	391
ENSG00000177181	RIMKLA	1	42380792	42424232	protein_coding	284716
ENSG00000177225	GATD1	11	767220	777488	protein_coding	347862
ENSG00000177272	KCNA3	1	110653560	110674940	protein_coding	3738
ENSG00000177303	CASKIN2	17	75500261	75515537	protein_coding	57513
ENSG00000177380	PPFIA3	19	49119544	49151026	protein_coding	8541
ENSG00000177383	MAGEF1	3	184710364	184712064	protein_coding	64110
ENSG00000177453	NIM1K	5	43192071	43280850	protein_coding	167359
ENSG00000177465	ACOT4	14	73591873	73595766	protein_coding	122970
ENSG00000177469	CAVIN1	17	42402449	42423256	protein_coding	284119
ENSG00000177479	ARIH2	3	48918821	48986382	protein_coding	10425
ENSG00000177483	RBM44	2	237798389	237842808	protein_coding	375316
ENSG00000177485	ZBTB33	X	120250752	120258398	protein_coding	10009
ENSG00000177508	IRX3	16	54283304	54286787	protein_coding	79191
ENSG00000177548	RABEP2	16	28904421	28936526	protein_coding	79874
ENSG00000177575	CD163	12	7470811	7503893	protein_coding	9332
ENSG00000177576	C18orf32	18	49477243	49487252	protein_coding	497661
ENSG00000177606	JUN	1	58776845	58784048	protein_coding	3725
ENSG00000177628	GBA1	1	155234452	155244699	protein_coding	2629
ENSG00000177697	CD151	11	832887	839831	protein_coding	977
ENSG00000177700	POLR2L	11	837356	842529	protein_coding	5441
ENSG00000177721	ANXA2R	5	43039233	43043170	protein_coding	389289
ENSG00000177791	MYOZ1	10	73631612	73641474	protein_coding	58529
ENSG00000177830	CHID1	11	867859	915058	protein_coding	66005
ENSG00000177879	AP3S1	5	115841592	115914081	protein_coding	1176
ENSG00000177888	ZBTB41	1	197153682	197201293	protein_coding	360023
ENSG00000177989	CIMAP1B	22	50529710	50532506	protein_coding	440836
ENSG00000178028	DMAP1	1	44213455	44220681	protein_coding	55929
ENSG00000178031	ADAMTSL1	9	17906563	18910950	protein_coding	92949
ENSG00000178078	STAP2	19	4324043	4342786	protein_coding	55620
ENSG00000178125	PPP1R42	8	66964099	67056604	protein_coding	286187
ENSG00000178127	NDUFV2	18	9102630	9134345	protein_coding	4729
ENSG00000178252	WDR6	3	49007062	49015953	protein_coding	11180
ENSG00000178385	PLEKHM3	2	207821288	208025527	protein_coding	389072
ENSG00000178425	NT5DC1	6	116100851	116249497	protein_coding	221294
ENSG00000178585	CTNNBIP1	1	9848276	9910336	protein_coding	56998
ENSG00000178607	ERN1	17	64039080	64130819	protein_coding	2081
ENSG00000178685	PARP10	8	143977153	144012772	protein_coding	84875
ENSG00000178691	SUZ12	17	31937007	32001038	protein_coding	23512
ENSG00000178694	NSUN3	3	94062980	94131832	protein_coding	63899
ENSG00000178695	KCTD12	13	76880175	76886405	protein_coding	115207
ENSG00000178700	DHFR2	3	94047836	94063389	protein_coding	200895
ENSG00000178741	COX5A	15	74919791	74938083	protein_coding	9377
ENSG00000178802	MPI	15	74890005	74902219	protein_coding	4351
ENSG00000178852	EFCAB13	17	47323290	47441312	protein_coding	124989
ENSG00000178917	ZNF852	3	44491880	44510636	protein_coding	285346
ENSG00000178927	CYBC1	17	82440912	82450829	protein_coding	79415
ENSG00000178950	GAK	4	849276	932373	protein_coding	2580
ENSG00000178966	RMI1	9	83980798	84004074	protein_coding	80010
ENSG00000178971	CTC1	17	8224815	8248058	protein_coding	80169
ENSG00000178988	MRFAP1L1	4	6707701	6709865	protein_coding	114932
ENSG00000179008	C14orf39	14	60396469	60515543	protein_coding	317761
ENSG00000179021	C3orf38	3	88149959	88168729	protein_coding	285237
ENSG00000179085	DPM3	1	155139891	155140595	protein_coding	54344
ENSG00000179104	TMTC2	12	82686880	83134870	protein_coding	160335
ENSG00000179111	HES7	17	8120592	8124106	protein_coding	84667
ENSG00000179119	SPTY2D1	11	18606403	18634791	protein_coding	144108
ENSG00000179134	SAMD4B	19	39342421	39385710	protein_coding	55095
ENSG00000179299	NSUN7	4	40749925	40811184	protein_coding	79730
ENSG00000179348	GATA2	3	128479427	128493201	protein_coding	2624
ENSG00000179387	ELMOD2	4	140524168	140553770	protein_coding	255520
ENSG00000179388	EGR3	8	22687659	22693480	protein_coding	1960
ENSG00000179399	GPC5	13	91398621	92873682	protein_coding	2262
ENSG00000179456	ZBTB18	1	244048547	244057476	protein_coding	10472
ENSG00000179583	CIITA	16	10866222	10943021	protein_coding	4261
ENSG00000179593	ALOX15B	17	8039034	8049134	protein_coding	247
ENSG00000179604	CDC42EP4	17	73283624	73312005	protein_coding	23580
ENSG00000179627	ZBTB42	14	104800596	104804712	protein_coding	100128927
ENSG00000179761	PIPOX	17	28950513	29057216	protein_coding	51268
ENSG00000179886	TIGD5	8	143597831	143603224	protein_coding	84948
ENSG00000179912	R3HDM2	12	57253762	57431043	protein_coding	22864
ENSG00000179918	SEPHS2	16	30443631	30445874	protein_coding	22928
ENSG00000179933	C14orf119	14	23095505	23100456	protein_coding	55017
ENSG00000179941	BBS10	12	76344474	76348415	protein_coding	79738
ENSG00000179965	ZNF771	16	30407414	30431108	protein_coding	51333
ENSG00000180011	PTGR3	18	75195113	75209139	protein_coding	284273
ENSG00000180098	TRNAU1AP	1	28553085	28578545	protein_coding	54952
ENSG00000180138	CSNK1A1L	13	37103259	37105664	protein_coding	122011
ENSG00000180287	PLD5	1	242082986	242524697	protein_coding	200150
ENSG00000180304	OAZ2	15	64687573	64703281	protein_coding	4947
